run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_dkd_augmixT_s2,resnet20,dkd,pixelate,4,0.3799000084400177,0.2551926374435425,3.1402411460876465,0.8528587818145752,0.4864000082015991,1.4292595386505127,0.32833224534988403
student_resnet20_dkd_augmixT_s2,resnet20,dkd,pixelate,5,0.21619999408721924,0.40386658906936646,5.0425639152526855,1.1123820543289185,0.36899998784065247,1.9867680072784424,0.29839110374450684
student_resnet20_dkd_augmixT_s2,resnet20,dkd,jpeg_compression,1,0.5679000020027161,0.12593576312065125,1.670648217201233,0.5772626399993896,0.6172999739646912,0.9477857351303101,0.3412152826786041
student_resnet20_dkd_augmixT_s2,resnet20,dkd,jpeg_compression,2,0.5181999802589417,0.13910968601703644,1.9513777494430542,0.6408922076225281,0.5670999884605408,1.0895144939422607,0.3145105242729187
student_resnet20_dkd_augmixT_s2,resnet20,dkd,jpeg_compression,3,0.49799999594688416,0.14774908125400543,2.0724287033081055,0.6705423593521118,0.5540000200271606,1.132827639579773,0.3118562400341034
student_resnet20_dkd_augmixT_s2,resnet20,dkd,jpeg_compression,4,0.4699000120162964,0.1614418625831604,2.211078643798828,0.7031304240226746,0.5170999765396118,1.1947742700576782,0.28653886914253235
student_resnet20_dkd_augmixT_s2,resnet20,dkd,jpeg_compression,5,0.4359000027179718,0.17780758440494537,2.4136977195739746,0.7462434768676758,0.5008000135421753,1.2580804824829102,0.2986460328102112
student_resnet20_dkd_augmixT_s2,resnet20,dkd,speckle_noise,1,0.5597000122070312,0.12039674818515778,1.7693427801132202,0.5901123285293579,0.6061999797821045,1.0384502410888672,0.32846003770828247
student_resnet20_dkd_augmixT_s2,resnet20,dkd,speckle_noise,2,0.4025000035762787,0.21193134784698486,2.8048439025878906,0.7983429431915283,0.46880000829696655,1.6078242063522339,0.29160305857658386
student_resnet20_dkd_augmixT_s2,resnet20,dkd,speckle_noise,3,0.3370000123977661,0.25800344347953796,3.4250667095184326,0.8931221961975098,0.4131999909877777,1.922245740890503,0.2719598412513733
student_resnet20_dkd_augmixT_s2,resnet20,dkd,speckle_noise,4,0.23149999976158142,0.345938116312027,4.649598121643066,1.0503816604614258,0.329800009727478,2.499570608139038,0.2524752616882324
student_resnet20_dkd_augmixT_s2,resnet20,dkd,speckle_noise,5,0.1615000069141388,0.40980228781700134,5.7075629234313965,1.1577346324920654,0.2827000021934509,2.8677494525909424,0.2481166124343872
student_resnet20_dkd_augmixT_s2,resnet20,dkd,gaussian_blur,1,0.6934999823570251,0.07356072962284088,1.099257469177246,0.41932928562164307,0.7247999906539917,0.6646897792816162,0.367797315120697
student_resnet20_dkd_augmixT_s2,resnet20,dkd,gaussian_blur,2,0.6420999765396118,0.09576082229614258,1.376232624053955,0.4942416846752167,0.6818000078201294,0.8063793778419495,0.3625708818435669
student_resnet20_dkd_augmixT_s2,resnet20,dkd,gaussian_blur,3,0.5767999887466431,0.1272110939025879,1.6873668432235718,0.573090136051178,0.6255999803543091,0.9841006994247437,0.35247042775154114
student_resnet20_dkd_augmixT_s2,resnet20,dkd,gaussian_blur,4,0.5045999884605408,0.16851608455181122,2.1060726642608643,0.6706547737121582,0.5618000030517578,1.2261614799499512,0.32764074206352234
