run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_kd_augmixT_s1,resnet20,kd,snow,1,0.6205999851226807,0.17833200097084045,1.6821179389953613,0.5550458431243896,0.6499000191688538,1.1510488986968994,0.3198338449001312
student_resnet20_kd_augmixT_s2,resnet20,kd,snow,1,0.6245999932289124,0.17537979781627655,1.667798399925232,0.5480920076370239,0.6583999991416931,1.1361687183380127,0.3277950882911682
student_resnet20_dkd_augmixT_s1,resnet20,dkd,snow,2,0.5081999897956848,0.15764456987380981,2.087894916534424,0.6676424145698547,0.5691999793052673,1.1212375164031982,0.3181110620498657
student_resnet20_kd_augmixT_s1,resnet20,kd,snow,2,0.4778999984264374,0.2722591161727905,2.7765657901763916,0.7731907963752747,0.5299999713897705,1.7122138738632202,0.2890503406524658
student_resnet20_kd_augmixT_s2,resnet20,kd,snow,2,0.47380000352859497,0.2828349471092224,2.7631850242614746,0.7796273231506348,0.5367000102996826,1.698154330253601,0.30643486976623535
student_resnet20_dkd_augmixT_s1,resnet20,dkd,snow,3,0.5343999862670898,0.13550952076911926,1.8840993642807007,0.62253737449646,0.5867999792098999,1.0392827987670898,0.3178233504295349
student_resnet20_kd_augmixT_s1,resnet20,kd,snow,3,0.5166000127792358,0.24243596196174622,2.4087541103363037,0.7090718150138855,0.5566999912261963,1.5475876331329346,0.2886435389518738
student_resnet20_kd_augmixT_s2,resnet20,kd,snow,3,0.5162000060081482,0.24427425861358643,2.4352774620056152,0.7133640050888062,0.5604000091552734,1.5374358892440796,0.29600420594215393
student_resnet20_dkd_augmixT_s1,resnet20,dkd,snow,4,0.5095000267028809,0.14440111815929413,2.047774314880371,0.6597006320953369,0.5705000162124634,1.0826938152313232,0.32320573925971985
student_resnet20_kd_augmixT_s1,resnet20,kd,snow,4,0.48089998960494995,0.2621549367904663,2.6370177268981934,0.7538074851036072,0.5281999707221985,1.6587167978286743,0.28133970499038696
student_resnet20_kd_augmixT_s2,resnet20,kd,snow,4,0.49079999327659607,0.2580183744430542,2.634927272796631,0.7472772598266602,0.5392000079154968,1.63519287109375,0.2863636314868927
student_resnet20_dkd_augmixT_s1,resnet20,dkd,snow,5,0.44670000672340393,0.1824689358472824,2.5080389976501465,0.7478466033935547,0.5213000178337097,1.1971194744110107,0.31838375329971313
student_resnet20_kd_augmixT_s1,resnet20,kd,snow,5,0.4253999888896942,0.29903271794319153,3.1778335571289062,0.846368670463562,0.4876999855041504,1.802046537399292,0.28495875000953674
student_resnet20_kd_augmixT_s2,resnet20,kd,snow,5,0.4221999943256378,0.3105931580066681,3.2257912158966064,0.8515682816505432,0.5004000067710876,1.8055670261383057,0.30167123675346375
student_resnet20_dkd_augmixT_s1,resnet20,dkd,frost,1,0.6147000193595886,0.09569728374481201,1.4853944778442383,0.5222137570381165,0.6575000286102295,0.8401755690574646,0.35011518001556396
student_resnet20_kd_augmixT_s1,resnet20,kd,frost,1,0.5935999751091003,0.19719457626342773,1.8817006349563599,0.5970443487167358,0.6281999945640564,1.2365798950195312,0.31918394565582275
student_resnet20_kd_augmixT_s2,resnet20,kd,frost,1,0.5983999967575073,0.19320765137672424,1.8861913681030273,0.5897737145423889,0.63919997215271,1.230688452720642,0.32477790117263794
student_resnet20_dkd_augmixT_s1,resnet20,dkd,frost,2,0.5361999869346619,0.14034400880336761,1.9184423685073853,0.629559338092804,0.6039000153541565,1.0027580261230469,0.3527800738811493
student_resnet20_kd_augmixT_s1,resnet20,kd,frost,2,0.5131999850273132,0.246202751994133,2.4487857818603516,0.7162352800369263,0.5723000168800354,1.4807095527648926,0.323746919631958
student_resnet20_kd_augmixT_s2,resnet20,kd,frost,2,0.51419997215271,0.2494196593761444,2.493718385696411,0.718167781829834,0.5685999989509583,1.531141996383667,0.3144344091415405
student_resnet20_dkd_augmixT_s1,resnet20,dkd,frost,3,0.43050000071525574,0.21002987027168274,2.6313998699188232,0.775898277759552,0.5378999710083008,1.2116955518722534,0.3629032373428345
student_resnet20_kd_augmixT_s1,resnet20,kd,frost,3,0.4074000120162964,0.3254963755607605,3.4078774452209473,0.8818431496620178,0.5026999711990356,1.8460464477539062,0.3351254463195801
student_resnet20_kd_augmixT_s2,resnet20,kd,frost,3,0.3970000147819519,0.34243524074554443,3.5589773654937744,0.9040824174880981,0.492900013923645,1.9206839799880981,0.3293010890483856
student_resnet20_dkd_augmixT_s1,resnet20,dkd,frost,4,0.4187000095844269,0.22000953555107117,2.7999112606048584,0.7985749244689941,0.5224000215530396,1.268393635749817,0.35209736227989197
student_resnet20_kd_augmixT_s1,resnet20,kd,frost,4,0.38940000534057617,0.342593252658844,3.6729495525360107,0.9157052636146545,0.4828999936580658,1.9386365413665771,0.3249293565750122
student_resnet20_kd_augmixT_s2,resnet20,kd,frost,4,0.37940001487731934,0.363975465297699,3.820026159286499,0.9394421577453613,0.48010000586509705,2.0351147651672363,0.3321017026901245
student_resnet20_dkd_augmixT_s1,resnet20,dkd,frost,5,0.3264999985694885,0.2992067337036133,3.5947670936584473,0.9418488144874573,0.4726000130176544,1.4420642852783203,0.36937442421913147
student_resnet20_kd_augmixT_s1,resnet20,kd,frost,5,0.29319998621940613,0.43200600147247314,4.729984283447266,1.0775251388549805,0.4293999969959259,2.2327442169189453,0.34024277329444885
student_resnet20_kd_augmixT_s2,resnet20,kd,frost,5,0.28949999809265137,0.44263944029808044,4.943058967590332,1.0972905158996582,0.43549999594688416,2.339832305908203,0.3527544438838959
student_resnet20_dkd_augmixT_s1,resnet20,dkd,fog,1,0.6940000057220459,0.06820987164974213,1.1011561155319214,0.42010948061943054,0.7200999855995178,0.6691334247589111,0.3598242700099945
student_resnet20_kd_augmixT_s1,resnet20,kd,fog,1,0.6866000294685364,0.1436310112476349,1.3308336734771729,0.46253159642219543,0.7121000289916992,0.9299049973487854,0.35143768787384033
