run,model,kd_method,corruption,severity,acc,ece,nll,brier,mean_conf,agreement,kl_ts,agreement_on_teacher_errors
student_resnet8x4_kd_T1,resnet8x4,kd,jpeg_compression,1,0.5397999882698059,0.149848073720932,1.8982810974121094,0.6266880631446838,0.6896480917930603,0.5618000030517578,1.3198907375335693,0.2727985382080078
student_resnet8x4_scratch,resnet8x4,none,jpeg_compression,1,0.5432999730110168,0.14387598633766174,1.8753857612609863,0.6225618124008179,0.687175989151001,0.5655999779701233,1.3104450702667236,0.2722759246826172
teacher_resnet32x4,resnet32x4,none,jpeg_compression,1,0.6172999739646912,0.15534576773643494,1.7356513738632202,0.5525912046432495,0.7721189856529236,1.0,8.039162668893596e-10,1.0
student_resnet8x4_dkd,resnet8x4,dkd,jpeg_compression,2,0.5242999792098999,0.08793884515762329,1.9461642503738403,0.628718376159668,0.6108806133270264,0.5620999932289124,1.0071898698806763,0.29598626494407654
student_resnet8x4_kd,resnet8x4,kd,jpeg_compression,2,0.48739999532699585,0.21743351221084595,2.413942813873291,0.7272522449493408,0.704833447933197,0.5224000215530396,1.4872658252716064,0.2730199694633484
student_resnet8x4_kd_T1,resnet8x4,kd,jpeg_compression,2,0.4659000039100647,0.18255984783172607,2.3072426319122314,0.7191060781478882,0.648459792137146,0.49459999799728394,1.5483624935150146,0.25541961193084717
student_resnet8x4_scratch,resnet8x4,none,jpeg_compression,2,0.4742000102996826,0.17113593220710754,2.2906112670898438,0.7115841507911682,0.6453359127044678,0.4975999891757965,1.5168414115905762,0.24962438642978668
teacher_resnet32x4,resnet32x4,none,jpeg_compression,2,0.5340999960899353,0.18885484337806702,2.1569290161132812,0.6597810387611389,0.7229548096656799,1.0,1.0421876694977072e-09,1.0
student_resnet8x4_dkd,resnet8x4,dkd,jpeg_compression,3,0.49540001153945923,0.09769195318222046,2.086270809173584,0.6635586023330688,0.5927109718322754,0.5400000214576721,1.0539363622665405,0.29006248712539673
student_resnet8x4_kd,resnet8x4,kd,jpeg_compression,3,0.4602999985218048,0.230562224984169,2.5892069339752197,0.7671533226966858,0.6908025145530701,0.501800000667572,1.5606540441513062,0.27091312408447266
student_resnet8x4_kd_T1,resnet8x4,kd,jpeg_compression,3,0.4440999925136566,0.1910426914691925,2.467160701751709,0.7520273327827454,0.6351426839828491,0.46720001101493835,1.640655517578125,0.2336222529411316
student_resnet8x4_scratch,resnet8x4,none,jpeg_compression,3,0.4487000107765198,0.18217766284942627,2.463256359100342,0.7441304922103882,0.6308777332305908,0.4717000126838684,1.6130433082580566,0.23704898357391357
teacher_resnet32x4,resnet32x4,none,jpeg_compression,3,0.5038999915122986,0.19784289598464966,2.32731032371521,0.6984073519706726,0.701742947101593,1.0,8.614882696100779e-10,1.0
student_resnet8x4_dkd,resnet8x4,dkd,jpeg_compression,4,0.46779999136924744,0.10623940080404282,2.2358527183532715,0.6975935697555542,0.5738457441329956,0.5144000053405762,1.1043623685836792,0.28236183524131775
student_resnet8x4_kd,resnet8x4,kd,jpeg_compression,4,0.4277999997138977,0.24695396423339844,2.7913694381713867,0.8065648674964905,0.6744204759597778,0.46630001068115234,1.6477230787277222,0.25283876061439514
student_resnet8x4_kd_T1,resnet8x4,kd,jpeg_compression,4,0.4178999960422516,0.2022755742073059,2.6304943561553955,0.7825125455856323,0.6201756596565247,0.43650001287460327,1.7230632305145264,0.2174489051103592
student_resnet8x4_scratch,resnet8x4,none,jpeg_compression,4,0.4203000068664551,0.19868150353431702,2.6194772720336914,0.7770046591758728,0.6189814209938049,0.4417000114917755,1.701728105545044,0.22539742290973663
teacher_resnet32x4,resnet32x4,none,jpeg_compression,4,0.4715999960899353,0.21235865354537964,2.5197412967681885,0.7408710718154907,0.6836954951286316,1.0,9.155112778991281e-10,1.0
student_resnet8x4_dkd,resnet8x4,dkd,jpeg_compression,5,0.4205000102519989,0.12342067807912827,2.4505369663238525,0.7461341023445129,0.5439206957817078,0.47510001063346863,1.1715461015701294,0.2741231918334961
student_resnet8x4_kd,resnet8x4,kd,jpeg_compression,5,0.3806000053882599,0.2734231650829315,3.0897858142852783,0.8637998104095459,0.6540231704711914,0.4269999861717224,1.748134732246399,0.24515791237354279
student_resnet8x4_kd_T1,resnet8x4,kd,jpeg_compression,5,0.37400001287460327,0.22544731199741364,2.8826160430908203,0.8317010998725891,0.5994473099708557,0.39730000495910645,1.8399828672409058,0.2062467336654663
