run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_kd_T1,resnet20,kd,snow,1,0.6000000238418579,0.0835275948047638,1.5118046998977661,0.536507785320282,0.6233000159263611,1.012015461921692,0.29937997460365295
student_resnet20_kd_T2,resnet20,kd,snow,1,0.6114000082015991,0.18098792433738708,1.7632019519805908,0.5665783882141113,0.6353999972343445,1.2235314846038818,0.30292293429374695
student_resnet20_kd_T1,resnet20,kd,snow,2,0.42829999327659607,0.19071300327777863,2.600696325302124,0.7655603885650635,0.49970000982284546,1.4024128913879395,0.3036889433860779
student_resnet20_kd_T2,resnet20,kd,snow,2,0.4487999975681305,0.29316234588623047,3.091662883758545,0.8160464763641357,0.5242999792098999,1.7164000272750854,0.3154536485671997
student_resnet20_kd_T1,resnet20,kd,snow,3,0.4830999970436096,0.1489151567220688,2.201796054840088,0.685707688331604,0.5264000296592712,1.2910493612289429,0.2829682528972626
student_resnet20_kd_T2,resnet20,kd,snow,3,0.4964999854564667,0.24915382266044617,2.5745997428894043,0.7319101691246033,0.5465999841690063,1.5776734352111816,0.2959320545196533
student_resnet20_kd_T1,resnet20,kd,snow,4,0.4521999955177307,0.16619518399238586,2.380300521850586,0.7236663103103638,0.5012999773025513,1.3629223108291626,0.27607232332229614
student_resnet20_kd_T2,resnet20,kd,snow,4,0.47589999437332153,0.26151013374328613,2.768331527709961,0.7657685279846191,0.5282999873161316,1.6485916376113892,0.2872161567211151
student_resnet20_kd_T1,resnet20,kd,snow,5,0.3822000026702881,0.2127976417541504,2.952558994293213,0.8255009055137634,0.4611999988555908,1.5127381086349487,0.29324665665626526
student_resnet20_kd_T2,resnet20,kd,snow,5,0.40130001306533813,0.30972251296043396,3.4303512573242188,0.8777190446853638,0.4977000057697296,1.7940949201583862,0.3212350904941559
student_resnet20_kd_T1,resnet20,kd,frost,1,0.5692999958992004,0.10809884965419769,1.7379238605499268,0.5791907906532288,0.6032999753952026,1.073670744895935,0.30844685435295105
student_resnet20_kd_T2,resnet20,kd,frost,1,0.5789999961853027,0.2014828473329544,2.045595169067383,0.6143180727958679,0.6256999969482422,1.2593125104904175,0.3299727439880371
student_resnet20_kd_T1,resnet20,kd,frost,2,0.4788999855518341,0.15966206789016724,2.2836763858795166,0.7039456963539124,0.5379999876022339,1.261512041091919,0.308400958776474
student_resnet20_kd_T2,resnet20,kd,frost,2,0.48919999599456787,0.2643612027168274,2.756685256958008,0.7549983263015747,0.5630000233650208,1.5204417705535889,0.33954814076423645
student_resnet20_kd_T1,resnet20,kd,frost,3,0.36500000953674316,0.23820942640304565,3.131619691848755,0.8602728247642517,0.4722000062465668,1.450819492340088,0.33010393381118774
student_resnet20_kd_T2,resnet20,kd,frost,3,0.3750999867916107,0.35231491923332214,3.89615535736084,0.934531569480896,0.49959999322891235,1.802962303161621,0.3549409806728363
student_resnet20_kd_T1,resnet20,kd,frost,4,0.3407000005245209,0.2651454508304596,3.380821943283081,0.9000077843666077,0.46799999475479126,1.4893724918365479,0.3407496213912964
