run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_dkd_s1,resnet20,dkd,pixelate,2,0.5598999857902527,0.14422480762004852,1.8766233921051025,0.606889009475708,0.6269999742507935,0.953576385974884,0.3626430928707123
student_resnet20_kd_s1,resnet20,kd,pixelate,2,0.5480999946594238,0.23318776488304138,2.2823452949523926,0.6716026663780212,0.6035000085830688,1.332766056060791,0.33480748534202576
student_resnet20_kd_s2,resnet20,kd,pixelate,2,0.536899983882904,0.2462766170501709,2.3428118228912354,0.6860594749450684,0.605400025844574,1.345045566558838,0.3493756651878357
student_resnet20_scratch_s1,resnet20,none,pixelate,2,0.529699981212616,0.1436837762594223,1.9705743789672852,0.6329916715621948,0.5824999809265137,1.1870145797729492,0.31191468238830566
student_resnet20_scratch_s2,resnet20,none,pixelate,2,0.5145999789237976,0.16951730847358704,2.10249924659729,0.6597869992256165,0.5676000118255615,1.2144415378570557,0.3080124855041504
student_resnet20_dkd_s1,resnet20,dkd,pixelate,3,0.4950999915599823,0.18889780342578888,2.298248767852783,0.6984585523605347,0.5846999883651733,1.069891333580017,0.3601183593273163
student_resnet20_kd_s1,resnet20,kd,pixelate,3,0.48089998960494995,0.2804107666015625,2.7805423736572266,0.7693572044372559,0.557200014591217,1.47579026222229,0.33029821515083313
student_resnet20_kd_s2,resnet20,kd,pixelate,3,0.4778999984264374,0.2858066260814667,2.859672784805298,0.7770918011665344,0.5598000288009644,1.4733836650848389,0.33826541900634766
student_resnet20_scratch_s1,resnet20,none,pixelate,3,0.4675000011920929,0.18342670798301697,2.4372096061706543,0.7202184796333313,0.5383999943733215,1.3257802724838257,0.3098110556602478
student_resnet20_scratch_s2,resnet20,none,pixelate,3,0.45260000228881836,0.20993128418922424,2.5906338691711426,0.7513374090194702,0.5245000123977661,1.3768950700759888,0.30412018299102783
student_resnet20_dkd_s1,resnet20,dkd,pixelate,4,0.3167000114917755,0.3296685218811035,3.795161247253418,0.9623757004737854,0.5019999742507935,1.2993842363357544,0.3917020559310913
student_resnet20_kd_s1,resnet20,kd,pixelate,4,0.30480000376701355,0.425504595041275,4.683737277984619,1.0589667558670044,0.4733999967575073,1.831742763519287,0.3603397607803345
student_resnet20_kd_s2,resnet20,kd,pixelate,4,0.3043000102043152,0.4290381073951721,4.811156272888184,1.0662645101547241,0.48559999465942383,1.8059663772583008,0.3768376410007477
student_resnet20_scratch_s1,resnet20,none,pixelate,4,0.289900004863739,0.3212147653102875,4.147289276123047,0.9774116277694702,0.43639999628067017,1.6612197160720825,0.3208101987838745
